UTC_Timestamp,x_ecef,y_ecef,z_ecef,x_eci,y_eci,z_eci,longitude,latitude,altitude,vx_eci,vy_eci,vz_eci,hora,minuto,segundo,dia,mes,year,ADM_status,EPS_status,HEATER_status,ADCS_status,PAYLOAD_status,ADM_resetS,EPS_resetS,ADCS_resetS,ADCS_resetH,COMMS_resetH,CDHS_reset,EPS_temperature,state_charge,battery_voltage,average_current,remaining_capacity,average_power,state_health,CH1_voltage,CH1_current,CH2_voltage,CH2_current,CH3_voltage,CH3_current,ADCS_current,COMMS_current,PAYLOAD_current,HEATER_current,fault_flags,communication_flags,transmission_flags_EPS,gyro_X,gyro_Y,gyro_Z,mag_X,mag_Y,mag_Z,ADC1_CH1,ADC1_CH2,ADC1_CH3,ADC1_CH4,ADC1_CH5,ADC1_CH6,ADC2_CH1,ADC2_CH2,ADC2_CH3,ADC2_CH4,ADC2_CH5,ADC2_CH6,BNO055_temperature,ADCS_temperature1,transmission_flags_ADCS,package_counter,camera_mode,picture_counter,CDHS_CYCLE_TIME,CDHS_WDT,ADM_SOC_LIMIT,ADCS_SOC_LIMIT,COMMS_SOC_LIMIT,PLD_SOC_LIMIT,HEATER_CYCLE_TIME,HEATER_EMON_TIME,HEATER_EMOFF_TIME,ADM_CYCLE_TIME,ADM_BURN_TIME,ADM_MAX_CYCLES,ADM_WAIT_TIME1,ADM_WAIT_TIME2,ADM_ENABLE,COMMS_CYCLE_TIME,PLD_CYCLE_TIME,PLD_OP_MODE,CAM_RESOLUTION,CAM_EXPOSURE,CAM_SAVE_TIME,PLD_ENABLE
17:54:20 - 20/11/2020,3992708.1613085764,2016513.048131972,5095570.442364695,4468.2657214370565,-365.10805362818064,5086.666790454941,26.79601011650503,48.901502661484805,414.2955708330283,-1.3518022292139507,7.351385105473158,1.7129436256373005,2,52,4,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.71,100,4.21,-146.63,1151.52,-0.61901,87,0.0,1.22,4.18,136.24,4.18,1.22,0,68,0,0,16,31,31,-0.3922,-4.3137,13.7255,-64.8859,56.7132,117.6089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,204,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:54:30 - 20/11/2020,3944019.55441149,2069126.599541339,5112346.831124564,4454.462845679642,-291.572454701002,5103.470554360739,27.68257368844176,49.11682330651474,414.3592931156484,-1.4087283739192462,7.35556210430043,1.6477767570004191,2,52,14,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.71,100,4.21,-146.63,1151.52,-0.61901,87,0.0,1.22,4.18,134.41,4.18,1.22,0,72,0,0,16,31,31,0.3922,-4.3137,13.7255,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,205,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:54:50 - 20/11/2020,3845375.757790904,2173772.828296329,5143935.782007571,4425.154663488016,-144.3997077209637,5135.117650829646,29.479271781787933,49.524766230374986,414.481469184787,-1.5219702249576332,7.361139365746475,1.5168176838803684,2,52,34,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.71,100,4.21,-146.63,1150.54,-0.61901,87,0.0,1.22,4.18,136.24,4.18,1.22,0,70,0,0,16,31,31,0.3922,-4.3137,13.7255,-66.3142,53.4997,115.9304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,207,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:55:10 - 20/11/2020,3745082.4353379193,2277605.161101997,5172893.292129409,4393.589134904861,2.84699002247211,5164.137788070367,31.306247376040492,49.90167261221841,414.5964095890513,-1.6344642834458476,7.362963455332424,1.3850883927606967,2,52,54,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.71,100,4.2,-146.63,1150.54,-0.61901,86,0.0,1.22,4.18,136.24,4.18,1.22,0,66,0,0,16,31,31,0.3922,-3.5294,13.7255,-65.9571,54.1741,116.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,15,209,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:55:20 - 20/11/2020,3694332.5304786013,2329200.934038785,5186380.553557877,4376.964908116341,76.47432949124003,5177.6580438506135,32.23059090630376,50.078204539575545,414.65109117795157,-1.6903679541639594,7.362441365087714,1.3189454016234448,2,53,4,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.71,100,4.2,-146.63,1150.54,-0.61901,86,0.0,1.22,4.18,136.24,4.18,1.22,0,70,0,0,16,31,31,0.3922,-2.7451,14.5098,-67.0283,51.3176,115.0912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,15,210,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:55:40 - 20/11/2020,3591656.4965482946,2431722.268682628,5211363.630732211,4342.044098847753,223.6907175538683,5202.710446915912,34.099868808250555,50.4068878694268,414.75473805276675,-1.8015496248584788,7.358589951986514,1.1861866394586427,2,53,24,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1150.54,-0.61901,86,0.0,1.22,4.16,134.41,4.18,1.22,0,59,0,0,16,31,31,-0.3922,-1.9608,14.5098,-64.8463,48.1041,115.3201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,15,212,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:55:50 - 20/11/2020,3539742.9648358608,2482635.7463730187,5222856.223193152,4323.752037116608,297.2606135477411,5214.239362955803,35.04430119268285,50.55883254754946,414.80365100938826,-1.8567971154606226,7.355291150650848,1.1195784951716161,2,53,34,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1149.56,-0.61901,86,0.0,1.22,4.16,136.24,4.18,1.22,0,71,0,0,16,31,31,-0.3922,-1.9608,14.5098,-64.5289,48.1041,114.4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,15,213,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:56:00 - 20/11/2020,3487453.8037047735,2533310.152285794,5233680.937488001,4304.908540958354,370.79294674978314,5225.101486572571,35.99490973510161,50.70238203276686,414.85059123306723,-1.9118309630283339,7.351000659956142,1.0528178382409856,2,53,44,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1149.56,-0.61901,86,0.0,1.22,4.16,134.41,4.18,1.22,0,75,0,0,16,31,31,-1.1765,-1.9608,14.5098,-63.418,50.9606,114.4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,15,214,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:56:10 - 20/11/2020,3434795.7274341267,2583739.191497853,5243836.312391078,4285.516160703321,444.2776908612825,5235.295392989942,36.95139947484827,50.83744162998132,414.89553542044575,-1.9665901478631318,7.34582529509011,0.9859428141123958,2,53,54,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1148.58,-0.61901,86,0.0,1.22,4.16,134.41,4.18,1.22,0,68,0,0,16,31,31,-1.1765,-1.9608,14.5098,-62.3468,47.3503,114.4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,15,215,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:56:30 - 20/11/2020,3328397.3473023735,2683838.5455941306,5262134.142807667,4245.094491310877,591.0681369994052,5253.673503600389,38.880815678539385,51.08174098329605,414.97935110686814,-2.0753913230533323,7.3326215780834865,0.8517962507346063,2,54,14,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1148.58,-0.61901,86,0.0,1.22,4.16,136.24,4.18,1.22,0,70,0,0,16,31,31,-1.9608,-2.7451,14.5098,-59.4903,49.5323,114.9386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,217,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:56:40 - 20/11/2020,3274670.03059165,2733496.997426992,5270274.240190674,4224.070424878023,664.3548396251338,5261.8553618941405,39.85309211768479,51.19081570799896,415.0181830009343,-2.129387545197546,7.324608488731616,0.7845628529773536,2,54,24,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1148.58,-0.61901,86,0.0,1.22,4.16,134.41,4.18,1.22,0,72,0,0,16,31,31,-1.9608,-2.7451,14.5098,-61.9898,49.5323,114.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,218,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:56:50 - 20/11/2020,3220599.1337186587,2782886.964994581,5277740.400717747,4202.5077823855545,737.556839398066,5269.364364553386,40.82996243958192,51.29107257221059,415.0549401979167,-2.183109109122369,7.315680011232997,0.7172379671604004,2,54,34,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1148.58,-0.61901,86,0.0,1.22,4.16,136.24,4.18,1.22,0,77,0,0,16,31,31,-1.9608,-3.5294,13.7255,-59.4903,52.7062,115.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,219,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:57:00 - 20/11/2020,3166190.9121593074,2832002.8747431263,5284531.7039873,4180.4091446503635,810.6650716562876,5276.199567557716,41.81107523567688,51.38244245962327,415.08960637941027,-2.2365712729550498,7.305820887154674,0.6497987046700234,2,54,44,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1146.63,-0.61901,86,0.0,1.22,4.16,134.41,4.18,1.22,0,74,0,0,16,31,31,-1.9608,-3.5294,13.7255,-60.9186,51.635,114.7097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,220,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:57:20 - 20/11/2020,3056389.659676342,2929388.5779694575,5296086.247771936,4134.615931101149,956.5615796390648,5287.845111644717,43.78452991698508,51.53826955040768,415.15260579783285,-2.3425953402282307,7.283249672281906,0.5147067318394313,2,55,4,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1144.67,-0.61901,86,0.0,1.22,4.16,136.24,4.18,1.22,0,74,0,0,16,31,31,-1.1765,-4.3137,13.7255,-62.3072,54.4915,114.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,222,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:57:30 - 20/11/2020,3001009.3039063765,2977647.3513079053,5300848.07207774,4110.9269746809505,1029.3317873982896,5292.653999707077,44.77611451039992,51.60261700164634,415.1809130112333,-2.395157253962853,7.270613876068096,0.44706164832088036,2,55,14,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1144.67,-0.61901,86,0.0,1.22,4.16,134.41,4.18,1.22,0,71,0,0,16,31,31,-1.1765,-4.3137,13.7255,-63.061,55.9197,114.4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,15,223,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:57:50 - 20/11/2020,2889323.0557644954,3073267.638230248,5308337.7385632815,4061.9798759783207,1174.4687437238847,5300.240951675651,46.767001502705206,51.703948439924396,415.23108633827604,-2.4993808369186583,7.242489321855952,0.3116037901936666,2,55,34,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.2,-146.63,1144.67,-0.61901,86,0.0,1.22,4.16,136.24,4.18,2.44,0,71,0,0,16,31,31,-0.3922,-4.3137,13.7255,-65.5207,54.1344,113.9467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,11,15,225,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
17:58:10 - 20/11/2020,2776446.3355305786,3167654.8477647286,5313112.483528083,4010.9610968775505,1319.0069342045788,5305.1170856529925,48.76546704723788,51.76856312049121,415.272613428168,-2.60229222906967,7.21071849874747,0.17599353686699912,2,55,54,23,6,0,15,83,150,83,83,0,0,0,0,0,19452,15.34,100,4.19,-146.63,1144.67,-0.61901,86,0.0,1.22,4.16,136.24,4.18,1.22,0,71,0,0,16,31,31,0.3922,-4.3137,13.7255,-65.5207,55.5627,113.4127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,11,15,227,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:24:24 - 20/11/2020,4772568.047161007,-801128.438575975,4749610.041972981,4600.632149493161,-1529.8203772940917,4740.447392372588,-9.52889467425026,44.644540893200904,413.08851247590127,-0.40312236609687224,7.166648672050571,2.6993621754228885,4,22,8,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1155.43,-0.62317,87,0.27,1.22,4.18,134.41,4.2,1.22,0,81,0,0,16,31,31,-1.1765,-2.7451,14.5098,-64.6082,50.3258,118.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,24,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:24:34 - 20/11/2020,4756606.26554456,-734375.9828857378,4776291.225944498,4596.30731828035,-1458.0577841609029,4767.137067280593,-8.776641063364472,44.96158539237224,413.174463721415,-0.46181937465802936,7.1857319151574055,2.6385347697112174,4,22,18,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1155.43,-0.62317,87,0.25,1.22,4.18,134.41,4.2,1.22,0,75,0,0,16,31,31,-1.1765,-2.7451,13.7255,-62.1088,49.2149,119.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,25,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:24:54 - 20/11/2020,4723164.243885725,-600527.7144487483,4827817.021184951,4585.898999378241,-1313.983421023436,4818.683346959579,-7.246004815538319,45.5787790501931,413.34303254624365,-0.5789690557698108,7.221091032950938,2.5158732163745463,4,22,38,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1155.43,-0.62317,87,0.11,1.22,4.18,134.41,4.2,1.22,0,73,0,0,16,31,31,-1.1765,-2.7451,14.5098,-60.9979,50.3258,118.6007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,27,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:25:14 - 20/11/2020,4687713.180832968,-466274.08329040575,4876872.071007454,4573.15060243425,-1169.2388448944541,4867.763535856473,-5.680371188292239,46.17262960530281,413.5068370458232,-0.6958285730779367,7.252757867117892,2.3919456255080744,4,22,58,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1155.43,-0.62317,87,0.04,1.22,4.18,134.41,4.2,1.22,0,72,0,0,16,31,31,-1.9608,-3.5294,14.5098,-63.537,51.0002,118.5245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,29,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:25:44 - 20/11/2020,4630811.710208524,-264269.37138171046,4945767.986725821,4549.6550142695605,-951.0262171367264,4936.705850457438,-3.2661907746424794,47.01747635293593,413.7428059732802,-0.8703773767470744,7.293361839523725,2.2037814935947124,4,23,28,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1155.43,-0.61901,87,0.02,1.22,4.18,134.41,4.2,1.22,0,73,0,0,16,31,31,-1.1765,-3.5294,13.7255,-60.3235,52.8252,118.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,32,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:26:04 - 20/11/2020,4590423.697835604,-129274.87913702805,4988540.016483186,4531.087801466152,-804.9290120272866,4979.51461636815,-1.6131294788958448,47.54862992876272,413.8931137915999,-0.9862445250162862,7.315752279291054,2.076925282531661,4,23,48,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1155.43,-0.61901,87,0.0,1.22,4.18,134.41,4.2,1.22,0,73,0,0,16,31,31,-1.1765,-3.5294,13.7255,-63.8544,54.9279,118.3719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,15,34,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:26:14 - 20/11/2020,4569501.4451386025,-61703.69346735538,5008970.202706322,4520.93663026095,-731.7215875915679,4999.96489489779,-0.7736394005757897,47.804207527606735,413.966040339875,-1.0439644063700257,7.325559105555869,2.0131006029278447,4,23,58,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1154.45,-0.61901,87,0.0,1.22,4.18,136.24,4.2,1.22,0,69,0,0,16,31,31,-1.1765,-4.3137,13.7255,-60.6409,52.4285,118.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,15,35,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:26:24 - 20/11/2020,4548097.435348643,5905.921041866122,5028759.569159055,4510.208804172362,-658.4211326021435,5019.775504441404,0.07440125556879239,48.052950602874404,414.03742793572786,-1.1015621698688982,7.334419991992738,1.949001366392957,4,24,8,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1154.45,-0.61901,87,0.0,1.22,4.18,134.41,4.2,1.22,0,85,0,0,16,31,31,-1.1765,-4.3137,13.7255,-63.8544,51.397,117.1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,15,36,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:26:34 - 20/11/2020,4526214.367319969,73546.34920255352,5047905.681941999,4498.905728879651,-585.0366975251645,5038.944012543371,0.9309158296208309,48.29473542243841,414.1072379361205,-1.1590225615212324,7.342350200436285,1.884673346136144,4,24,18,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1154.45,-0.61901,87,0.0,1.22,4.18,134.41,4.2,1.22,0,72,0,0,16,31,31,-0.3922,-4.3137,13.7255,-63.8544,54.2535,118.9822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,37,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:26:54 - 20/11/2020,4481022.33647996,208888.3335567707,5084258.5584007,4474.579590865451,-438.05305009432936,5075.345086386123,2.66898062023396,48.75693566043092,414.2419750099862,-1.273485460054558,7.355403334004022,1.7552928053915027,4,24,38,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1152.49,-0.61901,87,0.0,1.22,4.18,134.41,4.2,1.22,0,73,0,0,16,31,31,-0.3922,-3.5294,13.7255,-65.2827,54.9279,117.7615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,39,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:27:04 - 20/11/2020,4457719.272086903,276573.8089991753,5101460.625958306,4461.559705846702,-364.47283874158546,5092.572970566293,3.550296573253215,48.97710485519233,414.3068293429958,-1.3304574551326416,7.36052626449295,1.690270798626091,4,24,48,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1152.49,-0.61901,87,0.0,1.22,4.18,136.24,4.18,1.22,0,69,0,0,16,31,31,-0.3922,-3.5294,13.7255,-64.5289,51.0002,116.9986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,40,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:27:14 - 20/11/2020,4433948.667123537,344258.75516556425,5118010.259709779,4447.9707438860605,-290.8459015872146,5109.149527478151,4.439627812499677,49.18982653156175,414.36996142884715,-1.3872920823765809,7.364688006048914,1.625027631534799,4,24,58,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1152.49,-0.61901,87,0.0,1.22,4.18,136.24,4.18,1.22,0,71,0,0,16,31,31,-0.3922,-3.5294,14.5098,-65.6397,51.7144,116.9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,41,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:27:24 - 20/11/2020,4409713.735996171,411934.7116296509,5133905.222562994,4433.814538035271,-217.18215863596373,5125.072561422946,5.336814376577545,49.39497990794624,414.431337338957,-1.443928316332272,7.367934340273017,1.5595785624932224,4,25,8,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1152.49,-0.61901,87,0.0,1.22,4.18,134.41,4.18,1.22,0,77,0,0,16,31,31,-0.3922,-3.5294,13.7255,-63.8544,52.4285,116.9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,42,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:27:34 - 20/11/2020,4385017.454201706,479594.0316275239,5149143.561996112,4419.09290606502,-143.490705825076,5140.340097964487,6.241691587485571,49.59244868023236,414.4909250667067,-1.5003661560835897,7.370234751153049,1.4939235894195944,4,25,18,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1152.49,-0.61901,87,0.0,1.22,4.18,134.41,4.18,1.22,0,75,0,0,16,31,31,-0.3922,-3.5294,14.5098,-65.2827,52.4285,117.2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,43,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:27:44 - 20/11/2020,4359862.83645129,547229.0661935922,5163723.398661388,4403.807604720906,-69.78070007928885,5154.950254253689,7.154079287310228,49.782118583236844,414.54869374917075,-1.5566513744886556,7.371558719917375,1.4280855965185957,4,25,28,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1152.49,-0.61901,87,0.0,1.22,4.18,136.24,4.18,1.22,0,68,0,0,16,31,31,-0.3922,-2.7451,14.5098,-64.8859,52.0714,116.3882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,44,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:27:54 - 20/11/2020,4334253.248247657,614831.3488535732,5177642.762528909,4387.960772277641,3.937923504880861,5168.901063600429,8.073770569481397,49.96387551394315,414.6046130176913,-1.612707694733048,7.372028322283141,1.3620645859198592,4,25,38,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1152.49,-0.61901,87,0.0,1.22,4.18,134.41,4.18,1.22,0,76,0,0,16,31,31,-0.3922,-2.7451,14.5098,-64.1718,52.3888,117.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,45,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:28:04 - 20/11/2020,4308191.798241483,682393.2292439698,5190899.945075618,4371.554348610237,77.65608441287105,5182.19080345059,9.000553753294467,50.13761038835572,414.6586544074481,-1.668550363332169,7.371490971474362,1.2958758103221903,4,25,48,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1151.52,-0.61901,87,0.0,1.22,4.18,136.24,4.18,1.22,0,68,0,0,16,31,31,-0.3922,-2.7451,14.5098,-63.8544,50.2861,116.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,15,46,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:28:14 - 20/11/2020,4281681.633225474,749907.0571565143,5203493.311532494,4354.590395679559,151.36459537136702,5194.81781995858,9.934201519525535,50.30321698744518,414.71079064042124,-1.7242099055634112,7.370038219236711,1.2295192701080346,4,25,58,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1151.52,-0.61901,87,0.0,1.22,4.18,134.41,4.18,1.22,0,73,0,0,16,31,31,-1.1765,-2.7451,14.5098,-63.7751,52.0714,116.5408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,15,47,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:28:24 - 20/11/2020,4254726.26592962,817364.3689755311,5215421.161074636,4337.071173857438,225.05352145556552,5206.7804440901255,10.874459597380117,50.460590385502954,414.76099504367636,-1.7795947751063321,7.367654813379034,1.163002592955133,4,26,8,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1151.52,-0.61901,87,0.0,1.22,4.18,134.41,4.18,1.22,0,67,0,0,16,31,31,-1.1765,-2.7451,14.5098,-60.9186,48.8579,116.4645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,15,48,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
19:28:34 - 20/11/2020,4227328.934537348,884757.5189630074,5226682.031024557,4318.998897709858,298.7137518058275,5218.0771822879005,11.821069474962448,50.60963123051999,414.80924282099215,-1.8348117745588757,7.364294972749641,1.0963486622794114,4,26,18,23,6,0,15,83,150,83,83,0,0,0,0,0,19453,15.71,100,4.21,-146.63,1150.54,-0.61901,87,0.0,1.22,4.18,136.24,4.18,1.22,0,66,0,0,16,31,31,-1.1765,-2.7451,14.5098,-64.1718,51.3176,116.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,15,49,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
